,Target
185175,1
56176,0
254204,1
186710,1
197395,1
193686,1
150718,1
223205,1
142330,1
71936,0
138875,1
221287,1
200315,1
14681,0
159471,1
178358,1
192837,1
88643,0
230945,1
166366,1
94025,0
131743,1
130732,1
78662,0
52254,0
133501,1
254497,1
182637,1
142245,1
155991,1
202428,1
200608,1
132652,1
160784,1
178684,1
155029,1
144712,1
32698,0
15884,0
207284,1
187252,1
236684,1
3,0
57412,0
62448,0
253823,1
18186,0
183391,1
136391,1
94996,0
124746,0
51258,0
199832,1
186467,1
138761,1
163164,1
192344,1
39204,0
89747,0
123613,0
171829,1
8381,0
179222,1
168500,1
224508,1
37346,0
138615,1
42290,0
83515,0
187945,1
130535,1
61677,0
132059,1
187523,1
51299,0
245474,1
74667,0
4916,0
229408,1
214275,1
161040,1
167043,1
43804,0
33837,0
68418,0
85084,0
247427,1
113812,0
195094,1
155161,1
41685,0
233984,1
8726,0
240736,1
207391,1
178464,1
61054,0
61981,0
193004,1
110847,0
235147,1
76898,0
78208,0
251357,1
68309,0
34103,0
248202,1
8006,0
139618,1
186498,1
153184,1
155114,1
3170,0
47581,0
50184,0
2755,0
203136,1
185039,1
213644,1
140099,1
210539,1
184485,1
62943,0
249886,1
183079,1
24992,0
253538,1
125544,0
12455,0
208476,1
90016,0
13100,0
120443,0
210346,1
24718,0
20222,0
208214,1
112246,0
39904,0
11291,0
103693,0
151028,1
216703,1
227693,1
157983,1
155018,1
123535,0
245732,1
5187,0
196176,1
251562,1
36610,0
92586,0
65650,0
248956,1
100204,0
228974,1
97210,0
175359,1
225118,1
117356,0
36653,0
88280,0
95420,0
145388,1
72101,0
106157,0
156632,1
187406,1
125815,0
224520,1
217765,1
68756,0
19047,0
76002,0
197997,1
41116,0
253742,1
211877,1
245483,1
34778,0
111284,0
30403,0
154914,1
202600,1
128011,1
103418,0
160303,1
99445,0
115281,0
244523,1
112313,0
200182,1
107942,0
128529,1
49321,0
84533,0
217452,1
126355,0
176533,1
137534,1
205885,1
150131,1
220573,1
28366,0
68490,0
75061,0
74377,0
39992,0
14902,0
152179,1
237562,1
200873,1
178549,1
10576,0
69392,0
74933,0
220770,1
225477,1
26225,0
248196,1
204505,1
250737,1
52347,0
56563,0
64705,0
236800,1
23125,0
74676,0
155399,1
189863,1
92226,0
183783,1
183395,1
54365,0
242511,1
81060,0
238966,1
221463,1
248912,1
171986,1
102191,0
247637,1
75361,0
42053,0
238306,1
164846,1
91841,0
177733,1
122874,0
79423,0
42291,0
175514,1
184490,1
43213,0
69581,0
102837,0
41230,0
247594,1
135793,1
248823,1
118754,0
81361,0
29426,0
204723,1
10657,0
219164,1
17156,0
248131,1
41982,0
24522,0
211944,1
111748,0
152327,1
148012,1
187757,1
129598,1
104638,0
197483,1
157008,1
83827,0
32082,0
196997,1
43131,0
164768,1
238119,1
48051,0
62480,0
10229,0
230359,1
170405,1
27817,0
58654,0
14509,0
52801,0
146691,1
152695,1
88748,0
134688,1
175675,1
198722,1
76756,0
64141,0
104341,0
92296,0
219229,1
49815,0
224595,1
149990,1
139946,1
65796,0
216991,1
204024,1
75756,0
150932,1
18709,0
99963,0
178870,1
127469,0
115551,0
12710,0
113259,0
132086,1
176296,1
186399,1
84688,0
142996,1
163013,1
246959,1
72418,0
254322,1
199368,1
134964,1
175468,1
9533,0
168451,1
35547,0
28739,0
93877,0
244224,1
253983,1
196355,1
227905,1
167187,1
108990,0
111276,0
60769,0
255530,1
31586,0
237751,1
134742,1
48516,0
127609,0
109191,0
249295,1
149794,1
58785,0
163369,1
61361,0
67426,0
35116,0
160160,1
126158,0
84888,0
159622,1
40389,0
227874,1
190214,1
193691,1
98225,0
114635,0
46581,0
160905,1
188981,1
106437,0
107602,0
74788,0
68539,0
239428,1
2990,0
516,0
131939,1
181792,1
39680,0
17583,0
14852,0
109196,0
121808,0
24310,0
225206,1
44191,0
62100,0
244269,1
9308,0
118461,0
79991,0
121464,0
44753,0
227564,1
222685,1
54577,0
99208,0
235325,1
154474,1
13427,0
214092,1
221347,1
94663,0
109064,0
110867,0
199401,1
65727,0
71701,0
129261,1
41945,0
114633,0
49495,0
95673,0
190822,1
83129,0
7093,0
228356,1
73691,0
165137,1
178694,1
181041,1
201005,1
173227,1
53252,0
20494,0
213009,1
152485,1
33040,0
25237,0
194734,1
19143,0
190067,1
68987,0
141128,1
46137,0
103092,0
53771,0
239079,1
145752,1
240748,1
200609,1
90443,0
215834,1
133676,1
240149,1
10312,0
199885,1
189768,1
22552,0
37562,0
99664,0
20528,0
113273,0
93447,0
220494,1
82018,0
238536,1
134677,1
38132,0
234712,1
192550,1
39633,0
242158,1
104234,0
32039,0
143319,1
180692,1
157446,1
169222,1
120985,0
152587,1
204148,1
94159,0
101855,0
52128,0
153917,1
162894,1
18967,0
110284,0
116748,0
57729,0
243403,1
156229,1
213740,1
144410,1
36198,0
211295,1
215350,1
191463,1
114011,0
216152,1
59172,0
37444,0
187845,1
166188,1
105623,0
39462,0
59403,0
194058,1
246905,1
169877,1
245318,1
166813,1
166136,1
252915,1
146086,1
31286,0
184076,1
160935,1
55441,0
227461,1
51873,0
47906,0
188760,1
2896,0
187323,1
225678,1
251717,1
180742,1
205834,1
230046,1
229228,1
173765,1
115728,0
98193,0
131326,1
59792,0
68667,0
226438,1
220324,1
138353,1
157295,1
84886,0
16429,0
190657,1
45504,0
142749,1
114895,0
148108,1
241255,1
245068,1
235401,1
5009,0
93399,0
203824,1
121248,0
146368,1
95185,0
241168,1
138952,1
107581,0
238518,1
3035,0
114580,0
22856,0
150581,1
254389,1
36910,0
141007,1
97675,0
212924,1
85741,0
4564,0
157072,1
120975,0
43406,0
220812,1
227773,1
80033,0
94779,0
246197,1
189837,1
226153,1
199642,1
8723,0
177014,1
4538,0
234877,1
109380,0
54638,0
21858,0
176080,1
75769,0
123760,0
184537,1
192359,1
112067,0
118443,0
233585,1
56827,0
189613,1
242199,1
157875,1
211119,1
117637,0
208492,1
129520,1
30661,0
32025,0
40396,0
77857,0
166963,1
99146,0
51173,0
177990,1
127890,1
23386,0
131889,1
54959,0
173197,1
132973,1
211595,1
126117,0
101506,0
238751,1
80338,0
122165,0
115321,0
193128,1
118880,0
174256,1
201815,1
6088,0
70673,0
5885,0
163344,1
102462,0
33868,0
182009,1
121959,0
238370,1
110975,0
249673,1
64951,0
217533,1
209605,1
174158,1
136361,1
167847,1
17462,0
11850,0
21528,0
193992,1
16430,0
84527,0
61360,0
205057,1
107187,0
13576,0
88409,0
158354,1
69313,0
91762,0
140743,1
28438,0
247465,1
60417,0
26980,0
50439,0
25361,0
177862,1
35369,0
239255,1
125830,0
226030,1
237721,1
189475,1
175314,1
89057,0
160852,1
81148,0
207568,1
40773,0
228803,1
28771,0
138319,1
195190,1
72503,0
158145,1
157653,1
105251,0
148061,1
39940,0
158914,1
143364,1
51,0
137774,1
24585,0
134937,1
188216,1
45518,0
174734,1
156252,1
219027,1
140851,1
128360,1
227317,1
150592,1
46145,0
179560,1
5455,0
41941,0
49224,0
104937,0
163904,1
174473,1
81223,0
72440,0
63523,0
183045,1
223637,1
222774,1
30423,0
170329,1
224373,1
248505,1
43240,0
78317,0
69731,0
173617,1
122379,0
175360,1
228042,1
68279,0
28788,0
121695,0
226001,1
214192,1
228074,1
97223,0
41968,0
189734,1
182233,1
12112,0
203979,1
217741,1
229257,1
59569,0
209662,1
19384,0
74212,0
97111,0
188217,1
167751,1
82565,0
108621,0
246763,1
213179,1
135988,1
164837,1
118178,0
160911,1
140538,1
122421,0
141933,1
202741,1
68116,0
137153,1
82924,0
251976,1
144553,1
224111,1
117521,0
182033,1
7302,0
202207,1
44729,0
191516,1
173476,1
182049,1
187488,1
127143,0
235267,1
230252,1
224583,1
197619,1
26505,0
216320,1
150433,1
38744,0
14431,0
26480,0
72306,0
34087,0
48509,0
32411,0
145108,1
134700,1
180695,1
61241,0
186931,1
119896,0
239379,1
126048,0
111125,0
152808,1
134079,1
97912,0
226863,1
132808,1
242722,1
49288,0
89011,0
99483,0
151627,1
153668,1
109127,0
195684,1
84803,0
71111,0
93849,0
101080,0
244352,1
149478,1
233223,1
81637,0
200360,1
184729,1
112505,0
221987,1
173221,1
133800,1
156917,1
5550,0
231764,1
80198,0
72703,0
41413,0
26024,0
200832,1
63764,0
212476,1
184262,1
55959,0
86085,0
65109,0
169441,1
118988,0
21812,0
249330,1
9449,0
240266,1
36476,0
125665,0
127062,0
48727,0
190228,1
107709,0
226322,1
139872,1
156618,1
243277,1
130648,1
208459,1
236565,1
53248,0
109439,0
214889,1
157401,1
116248,0
177887,1
242920,1
177736,1
71662,0
166952,1
157949,1
151374,1
223966,1
39876,0
213491,1
253295,1
14704,0
97637,0
180691,1
245768,1
204410,1
241888,1
193714,1
77075,0
195335,1
160767,1
100168,0
163854,1
45214,0
115446,0
40130,0
11529,0
240039,1
47974,0
142609,1
244437,1
83458,0
152260,1
189053,1
186189,1
114799,0
241902,1
157508,1
107778,0
121082,0
149365,1
242032,1
213776,1
105654,0
224561,1
175926,1
25584,0
10782,0
121454,0
223944,1
15169,0
165287,1
91910,0
105951,0
192142,1
245837,1
194375,1
247965,1
232849,1
222815,1
137884,1
24247,0
18702,0
14686,0
237700,1
221154,1
173594,1
136464,1
223723,1
27217,0
210129,1
215253,1
56982,0
56677,0
238950,1
85143,0
84547,0
109572,0
24747,0
151389,1
4998,0
26157,0
7323,0
22229,0
184714,1
29151,0
54623,0
24549,0
71489,0
156828,1
132696,1
85319,0
239859,1
70703,0
122100,0
179716,1
170629,1
153818,1
16090,0
81218,0
18075,0
221637,1
44671,0
187560,1
120315,0
147962,1
237645,1
202627,1
222155,1
18195,0
88034,0
36132,0
158879,1
207538,1
82225,0
45709,0
101672,0
115950,0
73790,0
224976,1
231984,1
125132,0
171226,1
125881,0
35791,0
232747,1
181116,1
213254,1
16582,0
135671,1
246880,1
35325,0
171302,1
250978,1
8096,0
84195,0
124025,0
107584,0
107544,0
220390,1
53896,0
14665,0
143540,1
237195,1
134282,1
117351,0
63345,0
7061,0
202912,1
141430,1
237469,1
6182,0
76776,0
94696,0
149781,1
78156,0
10145,0
242554,1
122221,0
215234,1
142931,1
40712,0
67637,0
237235,1
233567,1
168770,1
127332,0
23978,0
100971,0
95946,0
211445,1
160569,1
160028,1
82789,0
98449,0
154476,1
203798,1
82551,0
84685,0
123114,0
200291,1
71608,0
180751,1
61377,0
16070,0
85704,0
205664,1
226072,1
152570,1
8423,0
5230,0
40291,0
91747,0
139522,1
108274,0
22385,0
132658,1
151495,1
47677,0
151897,1
230145,1
200768,1
164043,1
10041,0
69564,0
192524,1
266,0
221904,1
114963,0
93953,0
126699,0
160793,1
102004,0
236026,1
160892,1
3739,0
176585,1
247585,1
142374,1
181775,1
171946,1
204483,1
132097,1
137196,1
191055,1
161226,1
198281,1
255561,1
249723,1
29951,0
184965,1
144766,1
180474,1
130642,1
121221,0
155391,1
131133,1
133095,1
21548,0
146410,1
148471,1
165512,1
3871,0
178605,1
189484,1
134102,1
252338,1
209773,1
183903,1
25018,0
147114,1
225526,1
95303,0
242848,1
195630,1
169829,1
94034,0
39822,0
194985,1
187587,1
71790,0
53203,0
147769,1
121806,0
2205,0
58360,0
208149,1
232853,1
92967,0
46221,0
237623,1
251343,1
45399,0
207675,1
202941,1
109050,0
233017,1
26259,0
147240,1
142865,1
104506,0
108685,0
225548,1
66328,0
38284,0
49022,0
91236,0
166884,1
61333,0
47055,0
239119,1
215482,1
146719,1
215304,1
176615,1
234663,1
207384,1
69762,0
94068,0
89358,0
105757,0
211950,1
8700,0
176124,1
212304,1
142883,1
14749,0
116172,0
175639,1
201414,1
188033,1
76629,0
42118,0
127178,0
28516,0
195557,1
33655,0
116901,0
248920,1
88470,0
40039,0
126839,0
109087,0
108894,0
225723,1
244540,1
154905,1
107763,0
11810,0
50529,0
174480,1
228312,1
166053,1
4146,0
181177,1
241427,1
235763,1
192431,1
126309,0
236133,1
165741,1
223833,1
233489,1
71623,0
131447,1
214337,1
161503,1
39515,0
104275,0
222319,1
210868,1
170075,1
35322,0
249980,1
117022,0
181548,1
10909,0
96680,0
180505,1
89829,0
150276,1
4143,0
92650,0
100187,0
110086,0
132486,1
139166,1
195429,1
74635,0
248036,1
217931,1
171800,1
61127,0
212218,1
194510,1
242079,1
103622,0
212672,1
153201,1
178221,1
33746,0
209450,1
71388,0
181951,1
254304,1
167057,1
152445,1
50797,0
180896,1
59188,0
1222,0
196970,1
223048,1
14037,0
157997,1
63817,0
3311,0
18592,0
103046,0
157483,1
212465,1
209758,1
116755,0
72226,0
137157,1
161521,1
223890,1
95995,0
196906,1
164969,1
145833,1
174719,1
92168,0
236341,1
15009,0
136572,1
127227,0
220003,1
4152,0
12796,0
47834,0
170347,1
80876,0
42983,0
13626,0
193044,1
216933,1
245001,1
158086,1
169590,1
40621,0
61605,0
237213,1
241595,1
109133,0
217360,1
90081,0
200961,1
111908,0
23928,0
196677,1
16501,0
238087,1
239901,1
152780,1
123937,0
209878,1
131436,1
238569,1
24299,0
228624,1
40532,0
157209,1
184155,1
181721,1
169464,1
54336,0
143060,1
226098,1
85185,0
194797,1
170654,1
228316,1
171251,1
224839,1
45422,0
129034,1
192188,1
30899,0
26091,0
156184,1
98686,0
196735,1
16941,0
62999,0
55362,0
14353,0
159708,1
212269,1
17689,0
32123,0
88048,0
110638,0
145983,1
238108,1
63085,0
76504,0
186331,1
100072,0
117193,0
122473,0
170881,1
112491,0
12111,0
75392,0
166754,1
1480,0
211272,1
156561,1
15924,0
70064,0
72596,0
174192,1
209403,1
166858,1
90044,0
39223,0
122232,0
255467,1
65888,0
39234,0
159575,1
99356,0
66998,0
17940,0
147204,1
137711,1
168970,1
203831,1
205318,1
45098,0
250958,1
74766,0
38741,0
202200,1
45113,0
207259,1
96989,0
84140,0
214044,1
182722,1
142885,1
8714,0
130382,1
49327,0
146497,1
173551,1
167080,1
194996,1
17802,0
186030,1
167034,1
5631,0
126159,0
193726,1
105211,0
230565,1
187990,1
222630,1
135191,1
203197,1
89285,0
171008,1
218456,1
132472,1
163340,1
158598,1
162480,1
207490,1
142452,1
115526,0
251123,1
14615,0
64917,0
245065,1
157960,1
2736,0
252742,1
254328,1
126548,0
22826,0
45806,0
36344,0
92999,0
132072,1
93774,0
169866,1
142241,1
133412,1
80908,0
166308,1
69163,0
166251,1
99505,0
93232,0
94318,0
111517,0
141065,1
69681,0
218005,1
81321,0
247493,1
63797,0
5928,0
218581,1
141442,1
210867,1
117297,0
131339,1
94362,0
175886,1
213125,1
255164,1
56471,0
229051,1
31213,0
77491,0
40216,0
96887,0
42944,0
141210,1
168381,1
47765,0
75922,0
195309,1
131496,1
95488,0
221230,1
237993,1
122024,0
217994,1
135864,1
233915,1
49717,0
63594,0
84253,0
251069,1
48037,0
240690,1
76276,0
58768,0
81323,0
8722,0
45774,0
73954,0
214575,1
183056,1
19760,0
88072,0
86765,0
231285,1
216617,1
181330,1
111622,0
68731,0
235861,1
179989,1
8183,0
193280,1
157128,1
111258,0
33216,0
138557,1
80428,0
117632,0
112762,0
196164,1
38214,0
226170,1
48405,0
110799,0
125656,0
146680,1
223687,1
78135,0
160266,1
26894,0
99342,0
221243,1
72393,0
197626,1
108191,0
178038,1
210342,1
20631,0
107090,0
194061,1
214890,1
105737,0
183636,1
32413,0
228690,1
19635,0
29058,0
13938,0
232758,1
54202,0
17666,0
246139,1
76274,0
242677,1
25513,0
218508,1
230419,1
152331,1
8492,0
224817,1
196265,1
97240,0
52569,0
27948,0
245950,1
227187,1
51371,0
29346,0
152611,1
241131,1
88520,0
93993,0
70950,0
187616,1
55411,0
21525,0
105746,0
23609,0
100805,0
61105,0
209171,1
195722,1
188545,1
13794,0
142167,1
232457,1
98022,0
210132,1
234464,1
80693,0
166759,1
109701,0
59461,0
176125,1
245473,1
40973,0
41406,0
61756,0
28718,0
43177,0
122720,0
72959,0
91084,0
124252,0
247401,1
15841,0
174825,1
120806,0
143156,1
232481,1
28236,0
150554,1
138587,1
181048,1
47800,0
152509,1
215832,1
196363,1
172783,1
11384,0
4489,0
51231,0
112211,0
109889,0
44064,0
4399,0
230666,1
144927,1
188270,1
211312,1
103634,0
188140,1
55192,0
233440,1
103224,0
206566,1
128282,1
232980,1
194081,1
171641,1
98842,0
152642,1
60372,0
212373,1
189654,1
39789,0
178321,1
6958,0
178736,1
125309,0
143192,1
221789,1
96155,0
169178,1
180172,1
68301,0
24345,0
139992,1
123047,0
91678,0
120115,0
85871,0
19171,0
77285,0
68265,0
6125,0
88341,0
72728,0
120901,0
58587,0
25175,0
39378,0
143987,1
112475,0
50756,0
67807,0
134858,1
121035,0
74963,0
125087,0
190120,1
44109,0
161154,1
165615,1
66640,0
188506,1
2639,0
219221,1
144759,1
67809,0
220288,1
108356,0
35078,0
172557,1
77399,0
34834,0
71700,0
178842,1
165892,1
168533,1
32628,0
60703,0
144482,1
201513,1
90911,0
20596,0
222131,1
239463,1
229579,1
209978,1
119409,0
83274,0
72222,0
164402,1
96199,0
192670,1
214783,1
94424,0
83557,0
64368,0
99501,0
141078,1
178731,1
240137,1
12467,0
133451,1
44662,0
209027,1
219116,1
35527,0
67265,0
201931,1
193757,1
120365,0
128118,1
209106,1
170675,1
152373,1
18320,0
129501,1
47826,0
94941,0
1616,0
30154,0
19215,0
222867,1
250031,1
32456,0
148313,1
237843,1
21725,0
4385,0
142059,1
95927,0
165562,1
125413,0
249690,1
79665,0
8956,0
251887,1
178675,1
94718,0
70747,0
151373,1
22560,0
127645,0
240467,1
81652,0
181597,1
88560,0
183717,1
15369,0
190274,1
203732,1
209838,1
9518,0
147211,1
253743,1
238696,1
251983,1
170666,1
167622,1
67438,0
84120,0
75175,0
202153,1
233416,1
59120,0
225152,1
129260,1
163044,1
110737,0
80954,0
175394,1
105516,0
58024,0
78910,0
233306,1
114448,0
166210,1
240676,1
248417,1
145301,1
239327,1
181150,1
56959,0
29727,0
214985,1
41344,0
58521,0
152,0
33791,0
138956,1
98006,0
2237,0
142997,1
7305,0
255196,1
35907,0
236953,1
242602,1
202829,1
156682,1
129125,1
101092,0
60585,0
38588,0
153238,1
218822,1
58960,0
210281,1
32246,0
172364,1
26422,0
41191,0
154018,1
116408,0
101291,0
88254,0
117759,0
237079,1
35652,0
19569,0
223768,1
120429,0
216399,1
138569,1
159355,1
229,0
84801,0
113172,0
153159,1
64245,0
243817,1
173733,1
120094,0
105753,0
219744,1
39899,0
71448,0
247980,1
106122,0
49306,0
135846,1
42209,0
78942,0
171802,1
17179,0
141240,1
168952,1
188380,1
105402,0
66315,0
35242,0
180173,1
107882,0
159548,1
177679,1
1569,0
248386,1
173226,1
157376,1
104913,0
53695,0
130751,1
216872,1
203275,1
230224,1
199131,1
151295,1
204845,1
150020,1
47506,0
225789,1
246449,1
45595,0
125610,0
204991,1
74364,0
47267,0
202351,1
176009,1
104530,0
89351,0
184987,1
253825,1
225865,1
66405,0
253582,1
40781,0
150697,1
229042,1
221212,1
219607,1
236364,1
82281,0
206404,1
189200,1
36318,0
157215,1
837,0
90257,0
211646,1
35142,0
81001,0
253522,1
66863,0
137348,1
187231,1
249912,1
205390,1
145026,1
79935,0
32772,0
42294,0
3408,0
91425,0
94096,0
174979,1
244655,1
121390,0
4987,0
95824,0
192937,1
51006,0
235368,1
30192,0
83852,0
109705,0
252719,1
242268,1
79637,0
209785,1
139134,1
209887,1
20726,0
192179,1
6670,0
221218,1
199296,1
81312,0
104248,0
71650,0
249052,1
9247,0
121811,0
138634,1
242880,1
111122,0
56418,0
101541,0
29327,0
33750,0
75901,0
82409,0
64817,0
172386,1
179979,1
201441,1
110629,0
218476,1
215673,1
8397,0
120552,0
35424,0
199141,1
246432,1
187295,1
87080,0
192361,1
251127,1
128139,1
19301,0
142829,1
102188,0
243770,1
108728,0
216554,1
163668,1
102978,0
141038,1
127111,0
179454,1
214727,1
41325,0
173683,1
195574,1
218066,1
175429,1
103401,0
90145,0
20555,0
190515,1
27920,0
195708,1
75479,0
76346,0
185514,1
36294,0
108395,0
108585,0
77735,0
99996,0
65362,0
100511,0
44893,0
23471,0
8163,0
210334,1
222646,1
31464,0
71729,0
119070,0
116090,0
224596,1
148344,1
140690,1
21424,0
186993,1
12924,0
216874,1
224450,1
14982,0
99523,0
219745,1
249296,1
251909,1
130706,1
22126,0
68625,0
98757,0
49154,0
215025,1
109507,0
18023,0
23883,0
60425,0
72907,0
57652,0
176758,1
176733,1
183557,1
108232,0
101386,0
187480,1
123024,0
127170,0
205584,1
106866,0
40140,0
217775,1
245,0
30103,0
147610,1
158034,1
128143,1
206620,1
30238,0
108897,0
133963,1
14226,0
143889,1
22849,0
67118,0
180056,1
151970,1
241805,1
129292,1
81980,0
62244,0
205269,1
168101,1
209405,1
202650,1
152245,1
116510,0
93730,0
74718,0
129002,1
171701,1
210723,1
229913,1
252931,1
77370,0
130329,1
132093,1
20433,0
239541,1
49673,0
56114,0
19838,0
83509,0
38418,0
15568,0
143657,1
250066,1
9023,0
4423,0
43045,0
225468,1
231982,1
2579,0
139058,1
31271,0
182146,1
221899,1
181630,1
174436,1
156783,1
185562,1
75200,0
165486,1
128892,1
36991,0
186190,1
133304,1
3023,0
240450,1
163991,1
222171,1
30718,0
112621,0
163377,1
117541,0
145550,1
204400,1
117298,0
147185,1
147784,1
47346,0
199600,1
92283,0
132695,1
67296,0
25846,0
21620,0
132905,1
159500,1
102557,0
242455,1
212967,1
104757,0
195201,1
241027,1
79281,0
1666,0
75345,0
141836,1
165657,1
59466,0
11173,0
126406,0
196889,1
163976,1
176982,1
163210,1
41705,0
217109,1
253951,1
143065,1
153606,1
104156,0
246476,1
12132,0
178627,1
134523,1
45746,0
49859,0
57820,0
210214,1
190588,1
243366,1
210465,1
24794,0
166773,1
237252,1
35216,0
170325,1
16931,0
140147,1
186600,1
54454,0
205636,1
143851,1
180518,1
165152,1
114103,0
73882,0
149666,1
37599,0
48373,0
25939,0
143487,1
162860,1
207242,1
96881,0
216356,1
231916,1
79997,0
91161,0
207551,1
160347,1
60558,0
162996,1
23161,0
140904,1
64675,0
158665,1
218974,1
187775,1
157740,1
97996,0
186687,1
12178,0
23444,0
109367,0
12505,0
89385,0
16014,0
63083,0
254122,1
33965,0
2167,0
222688,1
133347,1
111779,0
85062,0
168896,1
177365,1
23367,0
7801,0
60658,0
28374,0
236355,1
121132,0
78172,0
126761,0
73145,0
193114,1
70005,0
165659,1
198840,1
152985,1
248735,1
19960,0
35151,0
134510,1
72911,0
140875,1
149479,1
123709,0
246340,1
61192,0
254348,1
110651,0
25728,0
207760,1
140054,1
210699,1
11828,0
41395,0
112255,0
210198,1
25809,0
15291,0
120244,0
206839,1
242012,1
41608,0
217018,1
110194,0
114046,0
206388,1
139518,1
204769,1
171071,1
36275,0
214689,1
236912,1
118154,0
126366,0
134958,1
88063,0
97415,0
19981,0
135507,1
250863,1
210358,1
248121,1
92479,0
89877,0
109352,0
214706,1
159281,1
115046,0
71179,0
90605,0
74989,0
68146,0
228435,1
126528,0
121809,0
139421,1
248048,1
255616,1
115456,0
204414,1
210526,1
72292,0
118435,0
123501,0
235632,1
203976,1
77741,0
36212,0
114720,0
34333,0
183083,1
41050,0
145861,1
60023,0
116173,0
81421,0
156034,1
5084,0
64618,0
139071,1
96959,0
63411,0
140311,1
253653,1
28130,0
133743,1
227110,1
115249,0
68964,0
249256,1
191810,1
26579,0
61655,0
196810,1
232244,1
19761,0
65846,0
26155,0
135931,1
199303,1
151176,1
58555,0
190945,1
17439,0
210524,1
252783,1
161711,1
249661,1
35854,0
116021,0
179948,1
3994,0
33728,0
206257,1
25372,0
214473,1
168634,1
120296,0
204500,1
231575,1
252546,1
222178,1
78070,0
116431,0
192182,1
12615,0
117417,0
109176,0
74089,0
253521,1
77341,0
105399,0
215636,1
128368,1
212060,1
17301,0
164400,1
86531,0
89917,0
190151,1
232686,1
66096,0
3406,0
19364,0
199046,1
222310,1
43466,0
41146,0
11073,0
86147,0
99235,0
125193,0
180229,1
187150,1
16822,0
10399,0
16336,0
185199,1
4537,0
51864,0
65022,0
206834,1
78257,0
244758,1
231605,1
253176,1
102604,0
23604,0
235736,1
206456,1
64514,0
200539,1
148845,1
39178,0
223238,1
182644,1
32752,0
98815,0
66215,0
89168,0
135198,1
201496,1
50357,0
45778,0
250129,1
75194,0
13184,0
55264,0
101702,0
214700,1
132474,1
26084,0
197561,1
63484,0
119916,0
65145,0
216983,1
207440,1
222184,1
153960,1
23145,0
240506,1
143707,1
172183,1
254968,1
54569,0
75053,0
80673,0
113159,0
121705,0
69623,0
188543,1
241675,1
88202,0
241201,1
141159,1
185266,1
99515,0
150371,1
79344,0
3852,0
68393,0
123323,0
248930,1
196133,1
168370,1
20226,0
181633,1
203285,1
128082,1
186876,1
130911,1
214903,1
109449,0
103104,0
146527,1
203359,1
4648,0
198430,1
14189,0
254276,1
111035,0
153686,1
152491,1
49141,0
179293,1
161370,1
82692,0
51000,0
240355,1
99273,0
158602,1
127737,0
57696,0
210776,1
48141,0
40922,0
10850,0
123772,0
56453,0
119609,0
151741,1
80554,0
234451,1
206391,1
170527,1
222273,1
192874,1
21671,0
45745,0
230661,1
207755,1
141698,1
146087,1
216852,1
156398,1
196519,1
53668,0
137723,1
207123,1
143273,1
149076,1
127193,0
209855,1
73992,0
8135,0
39375,0
63957,0
165294,1
37336,0
121085,0
100189,0
241569,1
53284,0
208906,1
246361,1
144244,1
46879,0
143934,1
107793,0
39016,0
243777,1
252408,1
125276,0
228054,1
242111,1
148337,1
147590,1
92797,0
33144,0
1236,0
137213,1
251320,1
206841,1
21431,0
221875,1
179910,1
130768,1
4642,0
64511,0
24948,0
217342,1
23781,0
71577,0
93980,0
20471,0
245296,1
97109,0
172768,1
95210,0
56761,0
19516,0
76830,0
163422,1
89044,0
239757,1
49929,0
136957,1
71502,0
166412,1
90926,0
250217,1
172792,1
89681,0
64756,0
144118,1
136716,1
141653,1
92292,0
59801,0
111620,0
249342,1
162913,1
149971,1
111452,0
126957,0
94898,0
41178,0
53117,0
195593,1
86038,0
155678,1
162448,1
247174,1
179669,1
177904,1
252700,1
11751,0
163873,1
185187,1
99086,0
57826,0
143295,1
67406,0
241839,1
134580,1
215631,1
180645,1
87673,0
142888,1
217828,1
64387,0
193560,1
160275,1
154191,1
127828,1
55263,0
64461,0
189930,1
157831,1
225156,1
125156,0
182230,1
187881,1
198676,1
161717,1
22136,0
7654,0
217134,1
24428,0
147047,1
135171,1
117623,0
95406,0
55378,0
151566,1
149318,1
4455,0
91505,0
133053,1
20114,0
22313,0
195843,1
66401,0
253904,1
203452,1
159689,1
159615,1
1054,0
106951,0
159057,1
182723,1
250738,1
218739,1
51099,0
96454,0
134302,1
214176,1
60859,0
151907,1
254889,1
205485,1
176952,1
243096,1
210943,1
5820,0
216392,1
222237,1
162753,1
57685,0
122920,0
253969,1
20645,0
115635,0
243878,1
21776,0
122677,0
160226,1
100695,0
64603,0
217407,1
207285,1
31718,0
233978,1
40489,0
247826,1
9432,0
21198,0
226160,1
21355,0
120543,0
66136,0
205208,1
109961,0
254873,1
123827,0
61712,0
53140,0
187771,1
122506,0
111527,0
106088,0
46822,0
51849,0
139427,1
136154,1
141458,1
214752,1
229852,1
70588,0
63975,0
140289,1
167803,1
66977,0
119681,0
185577,1
102536,0
162084,1
85834,0
152220,1
162284,1
118297,0
103459,0
168986,1
39370,0
61802,0
126682,0
211238,1
146421,1
224412,1
8364,0
146877,1
174567,1
26665,0
193614,1
99632,0
78864,0
136218,1
5944,0
131553,1
255579,1
181014,1
182527,1
49052,0
208026,1
194561,1
89800,0
59250,0
185319,1
43326,0
179101,1
35205,0
66372,0
98390,0
235279,1
186665,1
137109,1
107683,0
89910,0
57121,0
205590,1
